Ｍ,日付,開催,レース名,馬名S,Ｃ,性別,年齢,騎手,斤量,頭数,馬印,レース印１,人気,着順,距離,馬場状態,着差,2角,3角,4角,上り3F,間隔,前走開催,前走レース名,前芝・ダ,前距離,前走馬場状態,前走人気,前走着順,前2角,前3角,前4角,前走上り3F,替,前騎手,前走斤量,前走頭数,前走馬番,前走走破タイム,前走着差タイム,前走馬印,前走馬印2,前走馬印3,前走馬印4,前走レース印１,前走日付
,200411,3中5,ニュージG2,オーロラフラッシュ,,牝,3,ルメール, 54 ,16,"  ",,1,７,芝1600,良,0.8,10,9,10,35.2,7,1東8,１勝ｸﾗｽ*,芝,1600,良,2,１,,2,3,33.6,,ルメール, 54 ,10,1,1352,-0.0,"  ","  ","  ","  ",,200223
,200411,3中5,ニュージG2,コウソクスピード,,牡,3,丸山元気, 56 ,16,"  ",,12,８,芝1600,良,1.0,7,7,7,35.7,8,1東6,１勝ｸﾗｽ*,芝,1400,稍,4,３,,13,13,34.9,,丸山元気, 56 ,14,6,1235, 0.5,"  ","  ","  ","  ",,200216
,200411,3中5,ニュージG2,グレイトホーン,,牡,3,野中悠太, 56 ,16,"  ",,16,９,芝1600,良,1.2,14,14,14,35.2,3,2中8,黄梅賞･1勝*,芝,1600,良,2,７,5,4,3,36.9,*,丸山元気, 56 ,8,2,1366, 1.5,"  ","  ","  ","  ",,200321
,200411,3中5,ニュージG2,マイネルグリット,,牡,3,国分優作, 56 ,16,"  ",,11,10,芝1600,良,1.4,4,4,4,36.5,4,1名5,ファルコG3,芝,1400,重,12,12,,14,14,36.8,,国分優作, 57 ,18,11,1241, 2.8,"  ","  ","  ","  ",,200314
,200411,3中5,ニュージG2,シャチ,,牡,3,山田敬士, 56 ,16,"  ",,13,11,芝1600,良,1.6,16,16,16,35.0,1,3中3,１勝ｸﾗｽ*,芝,1600,良,10,１,6,5,4,34.8,,山田敬士,53▲,13,6,1350,-0.0,"  ","  ","  ","  ",,200404
,200411,3中5,ニュージG2,フルートフルデイズ,,牝,3,木幡巧也, 54 ,16,"  ",,15,12,芝1600,良,1.7,9,7,9,36.3,3,2中8,黄梅賞･1勝*,芝,1600,良,7,５,7,8,7,35.2,,木幡巧也, 54 ,8,1,1355, 0.4,"  ","  ","  ","  ",,200321
,200411,3中5,ニュージG2,カリオストロ,,牝,3,ヒューイ, 54 ,16,"  ",,4,13,芝1600,良,1.7,1,1,1,37.1,4,1阪6,フィリーG2,芝,1400,稍,1,４,,1,1,36.4,*,松山弘平, 54 ,18,1,1214, 0.4,"  ","  ","  ","  ",,200315
,200411,3中5,ニュージG2,ソングオブザハート,,牝,3,川又賢治, 54 ,16,"  ",,14,14,芝1600,良,2.1,14,14,14,36.1,4,2中6,アネモネ(L),芝,1600,稍,9,５,5,3,3,36.7,,川又賢治, 54 ,12,1,1358, 0.3,"  ","  ","  ","  ",,200315
,200411,3中5,ニュージG2,ペールエール,,牡,3,北村友一, 56 ,16,"  ",,6,15,芝1600,良,2.1,7,9,13,36.5,17,5阪6,フューチG1,芝,1600,良,4,16,,7,8,39.0,*,マーフィ, 55 ,16,3,1370, 4.0,"  ","  ","  ","  ",,191215
,200411,3中5,ニュージG2,カフェサンドリヨン,,牝,3,内田博幸, 54 ,16,"  ",,10,16,芝1600,良,2.1,2,2,2,37.3,3,2中8,黄梅賞･1勝*,芝,1600,良,4,２,2,1,1,35.8,*,北村宏司, 54 ,8,3,1351, 0.0,"  ","  ","  ","  ",,200321
,190406,3中5,ニュージG2,ワイドファラオ,,牡,3,内田博幸, 56 ,15,"  ",,4,１,芝1600,良,-0.0,1,1,1,33.9,17,4名3,未勝利*,芝,1600,良,1,１,4,2,2,35.3,*,福永祐一, 55 ,14,7,1352,-0.2,"  ","  ","  ","  ",,181208
,190406,3中5,ニュージG2,メイショウショウブ,,牝,3,横山典弘, 54 ,15,"  ",,3,２,芝1600,良,0.0,2,3,4,33.6,5,1阪3,チューリG2,芝,1600,良,3,９,,6,3,35.1,*,池添謙一, 54 ,13,5,1352, 1.1,"  ","  ","  ","  ",,190302
,190406,3中5,ニュージG2,ヴィッテルスバッハ,,牡,3,戸崎圭太, 56 ,15,"  ",,2,３,芝1600,良,0.2,14,11,11,33.3,7,1東7,500万下*,芝,1600,良,4,１,,10,5,32.9,*,石橋脩, 56 ,11,9,1356,-0.0,"  ","  ","  ","  ",,190216
,190406,3中5,ニュージG2,アガラス,,牡,3,ルメール, 56 ,15,"  ",,1,４,芝1600,良,0.4,9,8,9,33.7,9,2京4,きさらぎG3,芝,1800,良,2,７,,5,4,35.7,*,戸崎圭太, 56 ,8,7,1502, 1.2,"  ","  ","  ","  ",,190203
,190406,3中5,ニュージG2,ショーヒデキラ,,牡,3,野中悠太, 56 ,15,"  ",,11,５,芝1600,良,0.6,7,8,7,33.9,2,2名5,未勝利,芝,1600,良,3,１,4,4,3,34.6,*,横山武史,55☆,16,5,1337,-0.2,"  ","  ","  ","  ",,190323
,190406,3中5,ニュージG2,コスモカレンドゥラ,,牡,3,丹内祐次, 56 ,15,"  ",,10,６,芝1600,良,0.6,5,3,7,34.1,3,2中8,スプリンG2,芝,1800,良,12,14,4,4,4,36.7,,丹内祐次, 56 ,16,6,1492, 1.4,"  ","  ","  ","  ",,190317
,190406,3中5,ニュージG2,ココフィーユ,,牝,3,大野拓弥, 54 ,15,"  ",,8,７,芝1600,良,0.7,2,2,2,34.5,4,1阪6,フィリーG2,芝,1400,稍,10,17,,7,6,36.2,*,藤井勘一, 54 ,18,16,1235, 1.5,"  ","  ","  ","  ",,190310
,190406,3中5,ニュージG2,アフランシール,,牝,3,田辺裕信, 54 ,15,"  ",,5,８,芝1600,良,0.7,10,14,13,33.6,5,1阪3,チューリG2,芝,1600,良,8,８,,2,2,35.0,*,岩田康誠, 54 ,13,10,1350, 0.9,"  ","  ","  ","  ",,190302
,190406,3中5,ニュージG2,ミッキーブラック,,牡,3,松岡正海, 56 ,15,"  ",,9,９,芝1600,良,0.7,13,3,2,34.3,3,1阪7,若葉Ｓ(L),芝,2000,稍,4,８,4,4,5,36.6,*,松山弘平, 56 ,10,5,2038, 1.7,"  ","  ","  ","  ",,190316
,190406,3中5,ニュージG2,カルリーノ,,牡,3,石川裕紀, 56 ,15,"  ",,6,10,芝1600,良,0.7,5,3,4,34.3,1,3中4,500万下*,芝,1600,稍,2,３,6,6,6,34.5,*,勝浦正樹, 56 ,10,8,1353, 0.3,"  ","  ","  ","  ",,190331
,190406,3中5,ニュージG2,グラナタス,,牡,3,三浦皇成, 56 ,15,"  ",,7,11,芝1600,良,0.8,2,3,4,34.4,5,1阪3,500万下*,芝,1400,良,4,１,,3,3,34.8,*,福永祐一, 56 ,8,3,1227,-0.0,"  ","  ","  ","  ",,190302
,190406,3中5,ニュージG2,ホープフルサイン,,牡,3,江田照男, 56 ,15,"  ",,12,12,芝1600,良,0.8,10,11,11,33.9,4,2中5,500万下*,芝,1200,良,13,１,,5,8,35.0,,江田照男, 56 ,15,2,1097,-0.0,"  ","  ","  ","  ",,190309
,190406,3中5,ニュージG2,ダイシンインディー,,牡,3,武藤雅, 56 ,15,"  ",,13,13,芝1600,良,0.9,7,8,9,34.2,4,2中5,500万下*,ダ,1800,稍,4,１,1,1,1,39.3,*,川田将雅, 56 ,10,4,1538,-0.1,"  ","  ","  ","  ",,190309
,190406,3中5,ニュージG2,エリーバラード,,牝,3,武士沢友, 54 ,15,"  ",,14,14,芝1600,良,3.1,10,11,13,36.2,7,佐賀,たんぽ,ダ,1400,不,1,１,3,3,1,,*,鮫島克也, 54 ,12,12,1291,-0.2,"  ","  ","  ","  ",,190219
,190406,3中5,ニュージG2,アンクルテイオウ,,牡,3,四位洋文, 56 ,15,"  ",,,外,芝1600,良,----,,,,,3,1阪7,若葉Ｓ(L),芝,2000,稍,7,６,4,4,4,35.9,,四位洋文, 56 ,10,9,2031, 1.0,"  ","  ","  ","  ",,190316
,180407,3中5,ニュージG2,カツジ,,牡,3,松山弘平, 56 ,15,"  ",,2,１,芝1600,良,-0.0,13,14,10,33.9,9,2京4,きさらぎG3,芝,1800,良,3,５,,3,3,36.0,,松山弘平, 56 ,10,10,1496, 0.8,"  ","  ","  ","  ",,180204
,180407,3中5,ニュージG2,ケイアイノーテック,,牡,3,戸崎圭太, 56 ,15,"  ",,1,２,芝1600,良,0.0,8,8,5,34.5,4,1阪6,500万下*,芝,1600,良,1,１,,6,7,33.9,*,川田将雅, 56 ,9,5,1342,-0.7,"  ","  ","  ","  ",,180311
,180407,3中5,ニュージG2,デルタバローズ,,牡,3,大野拓弥, 56 ,15,"  ",,9,３,芝1600,良,0.1,8,5,5,34.8,12,1中5,京成杯G3,芝,2000,良,3,13,4,4,4,37.7,*,石橋脩, 56 ,15,10,2029, 1.7,"  ","  ","  ","  ",,180114
,180407,3中5,ニュージG2,ゴールドギア,,牡,3,武藤雅, 56 ,15,"  ",,12,４,芝1600,良,0.1,15,15,10,33.7,5,2中4,500万下*,芝,1600,良,4,３,10,10,8,35.4,,武藤雅,54△,14,1,1356, 0.3,"  ","  ","  ","  ",,180304
,180407,3中5,ニュージG2,アイスフィヨルド,,牡,3,北村宏司, 56 ,15,"  ",,7,５,芝1600,良,0.3,8,8,10,34.8,3,2中8,500万下*,芝,1600,良,3,１,3,3,2,34.8,*,戸崎圭太, 56 ,11,7,1351,-0.0,"  ","  ","  ","  ",,180318
,180407,3中5,ニュージG2,ファストアプローチ,,牡,3,田辺裕信, 56 ,15,"  ",,5,６,芝1600,良,0.3,5,10,10,34.7,13,1京3,シンザンG3,芝,1600,稍,2,４,,7,6,35.2,*,Ｍ．デム, 56 ,11,2,1378, 0.7,"  ","  ","  ","  ",,180108
,180407,3中5,ニュージG2,カシアス,,牡,3,浜中俊, 56 ,15,"  ",,3,７,芝1600,良,0.4,1,1,1,35.5,13,1京3,シンザンG3,芝,1600,稍,4,３,,1,1,35.6,,浜中俊, 57 ,11,11,1374, 0.3,"  ","  ","  ","  ",,180108
,180407,3中5,ニュージG2,リョーノテソーロ,,牡,3,吉田隼人, 56 ,15,"  ",,4,８,芝1600,良,0.6,8,11,10,34.9,10,1東1,クロッカ,芝,1400,稍,5,１,,6,5,34.1,,吉田隼人, 56 ,13,4,1223,-0.0,"  ","  ","  ","  ",,180127
,180407,3中5,ニュージG2,エントシャイデン,,牡,3,田中勝春, 56 ,15,"  ",,10,９,芝1600,良,0.8,2,2,2,35.8,2,2阪1,500万下*,芝,1400,良,1,３,,1,1,35.6,*,武豊, 56 ,10,3,1218, 0.2,"  ","  ","  ","  ",,180324
,180407,3中5,ニュージG2,コスモイグナーツ,,牡,3,柴田大知, 56 ,15,"  ",,11,10,芝1600,良,0.9,5,3,3,35.7,3,2中8,スプリンG2,芝,1800,良,12,11,1,1,1,38.4,*,津村明秀, 56 ,13,3,1501, 2.0,"  ","  ","  ","  ",,180318
,180407,3中5,ニュージG2,カイザーメランジェ,,牡,3,黛弘人, 56 ,15,"  ",,15,11,芝1600,良,1.0,13,11,5,35.3,3,2名3,ファルコG3,芝,1400,良,10,11,,12,13,34.9,*,武士沢友, 56 ,16,5,1231, 1.0,"  ","  ","  ","  ",,180317
,180407,3中5,ニュージG2,イサチルルンルン,,牝,3,国分恭介, 54 ,15,"  ",,13,12,芝1600,良,1.1,8,11,15,35.3,4,1阪6,フィリーG2,芝,1400,良,12,14,,15,15,35.4,,国分恭介, 54 ,18,5,1225, 1.0,"  ","  ","  ","  ",,180311
,180407,3中5,ニュージG2,ラムセスバローズ,,牡,3,内田博幸, 56 ,15,"  ",,6,13,芝1600,良,1.2,2,3,3,36.0,5,2中4,500万下*,芝,1600,良,1,１,9,7,6,35.3,*,ルメール, 56 ,14,12,1353,-0.1,"  ","  ","  ","  ",,180304
,180407,3中5,ニュージG2,ペイシャルアス,,牝,3,三浦皇成, 54 ,15,"  ",,14,14,芝1600,良,1.4,5,6,9,36.0,15,5中8,クリスマ,芝,1200,良,3,６,,6,7,35.2,*,川田将雅, 55 ,15,1,1099, 0.9,"  ","  ","  ","  ",,171224
,180407,3中5,ニュージG2,アンブロジオ,,牡,3,石橋脩, 56 ,15,"  ",,8,15,芝1600,良,1.6,2,6,5,36.2,3,2名3,ファルコG3,芝,1400,良,4,４,,2,2,35.1,*,横山典弘, 56 ,16,11,1223, 0.2,"  ","  ","  ","  ",,180317
,170408,3中5,ニュージG2,ジョーストリクトリ,,牡,3,シュタル, 56 ,16,"  ",,12,１,芝1600,稍,-0.2,5,5,4,34.9,3,2名3,ファルコG3,芝,1400,良,4,６,,5,5,35.1,*,武豊, 56 ,16,4,1215, 0.4,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,メイソンジュニア,,牡,3,菱田裕二, 56 ,16,"  ",,8,２,芝1600,稍,0.2,1,1,1,35.5,3,2名3,ファルコG3,芝,1400,良,6,３,,3,3,35.0,,菱田裕二, 56 ,16,5,1212, 0.1,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,ボンセルヴィーソ,,牡,3,松山弘平, 56 ,16,"  ",,5,３,芝1600,稍,0.2,2,2,2,35.3,3,2名3,ファルコG3,芝,1400,良,2,２,,3,3,34.9,,松山弘平, 56 ,16,10,1211, 0.0,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,スズカゼ,,牝,3,吉田隼人, 54 ,16,"  ",,9,４,芝1600,稍,0.3,3,3,2,35.3,4,2中5,アネモネ,芝,1600,良,5,３,2,2,2,36.2,*,大野拓弥, 54 ,16,12,1349, 0.2,"  ","  ","  ","  ",,170311
,170408,3中5,ニュージG2,タイムトリップ,,牡,3,田辺裕信, 56 ,16,"  ",,6,５,芝1600,稍,0.3,14,13,9,34.4,10,1東1,クロッカ,芝,1400,良,2,１,,7,7,33.3,*,戸崎圭太, 57 ,11,11,1222,-0.1,"  ","  ","  ","  ",,170128
,170408,3中5,ニュージG2,スズカメジャー,,牡,3,岩田康誠, 56 ,16,"  ",,2,６,芝1600,稍,0.4,9,12,15,34.7,4,2名1,フローラ500*,芝,1600,良,1,１,9,8,8,33.6,,岩田康誠, 56 ,11,10,1357,-0.0,"  ","  ","  ","  ",,170311
,170408,3中5,ニュージG2,タイセイスターリー,,牡,3,内田博幸, 56 ,16,"  ",,4,７,芝1600,稍,0.5,3,3,4,35.5,8,1東6,共同通信G3,芝,1800,良,4,４,2,1,1,35.1,*,ルメール, 56 ,11,3,1479, 0.4,"  ","  ","  ","  ",,170212
,170408,3中5,ニュージG2,クライムメジャー,,牡,3,川田将雅, 56 ,16,"  ",,1,８,芝1600,稍,0.6,8,9,9,35.2,5,1阪4,500万下*,芝,1400,良,1,１,,2,3,34.6,*,Ｍ．デム, 56 ,9,1,1221,-0.0,"  ","  ","  ","  ",,170305
,170408,3中5,ニュージG2,ダイイチターミナル,,牡,3,大野拓弥, 56 ,16,"  ",,11,９,芝1600,稍,0.8,11,7,6,35.5,3,2名3,ファルコG3,芝,1400,良,12,４,,13,13,34.4,,大野拓弥, 56 ,16,11,1213, 0.2,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,ナイトバナレット,,牡,3,中谷雄太, 56 ,16,"  ",,7,10,芝1600,稍,0.9,15,15,15,34.8,3,2名3,ファルコG3,芝,1400,良,1,11,,15,13,35.1,,中谷雄太, 56 ,16,12,1220, 0.9,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,カリビアンゴールド,,牝,3,田中勝春, 54 ,16,"  ",,10,11,芝1600,稍,0.9,5,6,6,35.7,4,2中5,500万下*,芝,1600,良,5,１,8,6,7,34.6,*,シュタル, 54 ,11,11,1352,-0.1,"  ","  ","  ","  ",,170311
,170408,3中5,ニュージG2,イノバティブ,,牡,3,石川裕紀, 56 ,16,"  ",,14,12,芝1600,稍,1.0,16,15,9,34.9,3,1阪7,500万下*,芝,1400,良,6,１,,11,7,34.6,*,松若風馬, 56 ,13,11,1223,-0.2,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,ランガディア,,牡,3,戸崎圭太, 56 ,16,"  ",,3,13,芝1600,稍,1.2,12,11,12,35.6,7,1東8,500万下*,芝,1600,良,4,１,,4,4,34.7,*,内田博幸, 56 ,16,8,1347,-0.1,"  ","  ","  ","  ",,170219
,170408,3中5,ニュージG2,ジャッキー,,牡,3,松岡正海, 56 ,16,"  ",,13,14,芝1600,稍,1.3,5,9,12,35.9,3,2名3,ファルコG3,芝,1400,良,5,12,,7,9,35.5,*,内田博幸, 56 ,16,3,1220, 0.9,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,マンカストラップ,,牡,3,江田照男, 56 ,16,"  ",,15,15,芝1600,稍,1.8,9,7,6,36.5,3,2名3,ファルコG3,芝,1400,良,13,14,,10,10,35.9,,江田照男, 56 ,16,7,1226, 1.5,"  ","  ","  ","  ",,170318
,170408,3中5,ニュージG2,セイカチトセ,,牡,3,吉田豊, 56 ,16,"  ",,16,16,芝1600,稍,2.4,12,13,12,36.6,4,2名2,昇竜Ｓ,ダ,1400,良,6,７,,12,11,36.4,*,大野拓弥, 56 ,12,7,1257, 0.4,"  ","  ","  ","  ",,170312
,160409,3中5,ニュージG2,ダンツプリウス,,牡,3,丸山元気, 56 ,16,"  ",,2,１,芝1600,良,-0.0,8,5,3,34.8,6,1阪1,アーリンG3,芝,1600,良,9,２,,8,5,34.6,,丸山元気, 56 ,15,12,1341, 0.0,"  ","  ","  ","  ",,160227
,160409,3中5,ニュージG2,ストーミーシー,,牡,3,江田照男, 56 ,16,"  ",,14,２,芝1600,良,0.0,11,13,15,34.4,2,3中2,500万下*,芝,1200,良,6,２,,7,6,34.2,,江田照男, 56 ,16,8,1090, 0.2,"  ","  ","  ","  ",,160327
,160409,3中5,ニュージG2,エクラミレネール,,牝,3,北村宏司, 54 ,16,"  ",,12,３,芝1600,良,0.0,9,9,8,34.7,4,2中5,アネモネ,芝,1600,良,6,４,4,2,2,35.7,*,内田博幸, 54 ,16,12,1357, 0.2,"  ","  ","  ","  ",,160312
,160409,3中5,ニュージG2,アストラエンブレム,,牡,3,田辺裕信, 56 ,16,"  ",,1,４,芝1600,良,0.1,15,15,12,34.4,4,2名1,フローラ500*,芝,1600,良,1,１,1,1,1,35.0,*,ルメール, 56 ,10,7,1365,-0.1,"  ","  ","  ","  ",,160312
,160409,3中5,ニュージG2,レインボーライン,,牡,3,内田博幸, 56 ,16,"  ",,4,５,芝1600,良,0.1,14,13,12,34.6,6,1阪1,アーリンG3,芝,1600,良,4,１,,9,5,34.6,*,Ｍ．デム, 56 ,15,6,1341,-0.0,"  ","  ","  ","  ",,160227
,160409,3中5,ニュージG2,ハレルヤボーイ,,牡,3,吉田豊, 56 ,16,"  ",,6,６,芝1600,良,0.2,15,15,15,34.4,3,2中7,スプリンG2,芝,1800,良,6,８,6,6,5,36.4,,吉田豊, 56 ,11,2,1490, 0.9,"  ","  ","  ","  ",,160320
,160409,3中5,ニュージG2,サーブルオール,,牡,3,柴山雄一, 56 ,16,"  ",,3,７,芝1600,良,0.4,11,9,6,35.1,5,2中3,黄梅賞500*,芝,1600,良,1,１,5,2,4,34.3,*,ルメール, 56 ,9,2,1355,-0.1,"  ","  ","  ","  ",,160305
,160409,3中5,ニュージG2,キャプテンペリー,,牡,3,大野拓弥, 56 ,16,"  ",,7,８,芝1600,良,0.5,1,2,1,35.7,4,2中6,500万下*,芝,1600,良,4,１,3,2,2,35.1,,大野拓弥, 56 ,12,9,1349,-0.1,"  ","  ","  ","  ",,160313
,160409,3中5,ニュージG2,ショウナンライズ,,牡,3,柴田善臣, 56 ,16,"  ",,9,９,芝1600,良,0.6,5,3,6,35.5,3,2名3,ファルコG3,芝,1400,不,5,８,,8,10,39.7,*,吉田豊, 56 ,18,16,1260, 1.0,"  ","  ","  ","  ",,160319
,160409,3中5,ニュージG2,マディディ,,牡,3,三浦皇成, 56 ,16,"  ",,10,10,芝1600,良,0.7,11,12,12,35.3,3,2名3,ファルコG3,芝,1400,不,8,４,,12,13,38.8,*,シュタル, 56 ,18,17,1256, 0.6,"  ","  ","  ","  ",,160319
,160409,3中5,ニュージG2,カープストリーマー,,牡,3,岩田康誠, 56 ,16,"  ",,8,11,芝1600,良,0.9,5,9,8,35.6,3,2中7,500万下*,芝,1600,稍,7,１,3,3,3,35.7,*,シュタル, 56 ,15,9,1346,-0.1,"  ","  ","  ","  ",,160320
,160409,3中5,ニュージG2,ボールライトニング,,牡,3,蛯名正義, 56 ,16,"  ",,5,12,芝1600,良,1.2,9,5,3,36.0,6,1阪1,アーリンG3,芝,1600,良,2,８,,9,10,34.6,*,福永祐一, 57 ,15,5,1343, 0.2,"  ","  ","  ","  ",,160227
,160409,3中5,ニュージG2,ダノンスパーク,,牡,3,石橋脩, 56 ,16,"  ",,11,13,芝1600,良,1.3,5,5,8,36.1,5,2中3,黄梅賞500*,芝,1600,良,4,２,2,2,2,34.5,*,田辺裕信, 56 ,9,3,1356, 0.1,"  ","  ","  ","  ",,160305
,160409,3中5,ニュージG2,ジュンザワールド,,牡,3,田中勝春, 56 ,16,"  ",,16,14,芝1600,良,2.6,2,3,3,37.5,5,2中3,黄梅賞500*,芝,1600,良,5,６,3,5,4,34.7,*,横山典弘, 56 ,9,6,1360, 0.5,"  ","  ","  ","  ",,160305
,160409,3中5,ニュージG2,モンスターキング,,牡,3,石川裕紀, 56 ,16,"  ",,13,15,芝1600,良,3.0,2,1,2,38.2,3,2名3,ファルコG3,芝,1400,不,10,10,,16,16,39.3,*,蛯名正義, 56 ,18,7,1262, 1.2,"  ","  ","  ","  ",,160319
,160409,3中5,ニュージG2,マテラアリオン,,牡,3,松岡正海, 56 ,16,"  ",,15,16,芝1600,良,3.1,2,5,8,37.9,10,1東1,クロッカ,芝,1400,稍,6,９,,3,3,36.9,*,ベリー, 56 ,11,7,1241, 2.4,"  ","  ","  ","  ",,160130
