25,07,27,2,新潟,2,02,未勝利*,7,芝,8,1800,良,ジーネキング      ,牡,2,戸崎圭太,55.0,6,06,2,2,0,0.4,2,107.8,"1478",62,0,0,1,1,33.4,476,斎藤誠,美,220,23104885,05386,01086,0425220206,山口雄司,酒井牧場,コントレイル,セカンダリーマーケット,"Into Mischief",黒鹿,230328,,  ,    ,61.4
25,06,29,2,福島,2,05,新馬,15,芝,0,1800,良,ジーネキング      ,牡,2,大野拓弥,55.0,13,13,3,3,0,0.5,3,110,"1500",61,3,3,3,2,36.7,478,斎藤誠,美,190,23104885,01096,01086,0325220513,山口雄司,酒井牧場,コントレイル,セカンダリーマーケット,"Into Mischief",黒鹿,230328,,  ,    ,49.9
26,03,14,2,中山,5,11,アネモネ(L),115,芝,8,1600,良,スマイルカーブ    ,牝,3,大野拓弥,55.0,16,08,5,5,0,0.8,16,93.5,"1335",75,0,13,14,14,34.4,422,小手川準,美,210,23107078,01096,01171,0626251108,保坂和孝,ノーザンファーム,キズナ,スマイルミーティア,チチカステナンゴ,青鹿,230331,,消,    ,53.1
26,01,21,17,不明,2,08,中津川,3,ダ,1,1400,良,スマイルカーブ    ,牝,3,加藤聡一,55.0,8,06,1,1,0,-0.5,5,90.2,"1302",0,4,5,3,2,0,423,小手川準,美,70,23107078,05557,01171,4726H20806,保坂和孝,ノーザンファーム,キズナ,スマイルミーティア,チチカステナンゴ,青鹿,230331,,  ,    , 0.0
25,12,21,5,中山,6,03,未勝利・牝*,7,芝,0,1800,重,スマイルカーブ    ,牝,2,長浜鴻緒,53.0,15,05,10,10,0,1.4,11,113.6,"1536",59,8,7,9,11,35.6,420,小手川準,美,0,23107078,01214,01171,0625560305,保坂和孝,ノーザンファーム,キズナ,スマイルミーティア,チチカステナンゴ,青鹿,230331,,  ,    ,59.6
25,10,26,4,新潟,4,02,未勝利*,7,芝,0,1400,良,スマイルカーブ    ,牝,2,舟山瑠泉,52.0,13,13,8,8,0,0.8,10,84,"1240",59,0,0,12,12,36,422,小手川準,美,0,23107078,01221,01171,0425440213,保坂和孝,ノーザンファーム,キズナ,スマイルミーティア,チチカステナンゴ,青鹿,230331,,  ,    ,50.0
25,08,24,3,新潟,2,06,新馬・牝,15,芝,8,1600,良,スマイルカーブ    ,牝,2,菊沢一樹,55.0,14,02,10,10,0,1.9,10,96.8,"1368",49,0,0,9,9,34.5,428,小手川準,美,0,23107078,01161,01171,0425320602,保坂和孝,ノーザンファーム,キズナ,スマイルミーティア,チチカステナンゴ,青鹿,230331,,  ,    ,58.3
26,03,08,2,中山,4,07,１勝ｸﾗｽ*,23,芝,8,1600,良,ディールメーカー  ,牡,3,坂井瑠星,57.0,11,04,1,1,0,-0.3,1,93.5,"1335",80,0,1,2,2,34.8,498,大和田成,美,820,23103326,01163,01124,0626240704,諸江幸祐,社台ファーム,イスラボニータ,アームズレングス,ホワイトマズル,鹿毛,230217,,  ,    ,51.2
26,01,10,1,中山,3,07,未勝利,7,芝,8,1600,良,ディールメーカー  ,牡,3,戸崎圭太,57.0,16,06,1,1,0,-0.1,2,94,"1340",71,0,2,2,2,34.6,494,大和田成,美,590,23103326,05386,01124,0626130706,諸江幸祐,社台ファーム,イスラボニータ,アームズレングス,ホワイトマズル,鹿毛,230217,,  ,    ,53.0
25,07,27,2,新潟,2,03,新馬,15,芝,8,1600,良,ディールメーカー  ,牡,2,横山琉人,55.0,9,08,2,2,0,0,5,97.1,"1371",63,0,0,5,5,32.8,486,大和田成,美,300,23103326,01192,01124,0425220308,諸江幸祐,社台ファーム,イスラボニータ,アームズレングス,ホワイトマズル,鹿毛,230217,,  ,    ,67.6
26,02,15,2,京都,6,02,新馬,15,ダ,1,1200,良,ハノハノ          ,牝,3,ルメール,55.0,12,11,1,1,0,-0.1,1,75.5,"1155",64,0,0,2,3,37.8,432,奥村豊,栗,650,23106076,05339,01146,0826260211,ニッシンホールディングス,チャンピオンズファーム,モーリス,エリモハルカ,ナリタトップロード,鹿毛,230225,,  ,    ,49.7
26,02,14,1,東京,5,11,クイーンG3,163,芝,0,1600,良,ヒズマスターピース,牝,3,佐々木大,55.0,16,05,3,3,0,0.5,7,93.1,"1331",81,0,0,1,1,34.5,500,国枝栄,美,950,23105714,01197,00399,0526151105,木村牧場,木村牧場,スクリーンヒーロー,イプスウィッチ,"Danehill Dancer",栗毛,230320,,  ,    ,51.9
25,12,14,5,阪神,4,11,阪神ジュG1,195,芝,8,1600,良,ヒズマスターピース,牝,2,藤岡佑介,55.0,18,08,15,15,0,1.6,7,94.2,"1342",70,0,0,1,1,36.9,488,国枝栄,美,0,23105714,01093,00399,0925541108,木村牧場,木村牧場,スクリーンヒーロー,イプスウィッチ,"Danehill Dancer",栗毛,230320,,  ,    ,43.2
25,11,23,5,東京,5,09,赤松賞･1勝*,23,芝,0,1600,良,ヒズマスターピース,牝,2,荻野極,55.0,8,03,1,1,0,-0.3,5,93.6,"1336",77,0,0,1,1,33.8,496,国枝栄,美,1110,23105714,01160,00399,0525550903,木村牧場,木村牧場,スクリーンヒーロー,イプスウィッチ,"Danehill Dancer",栗毛,230320,,  ,    ,56.2
25,10,25,4,東京,8,02,未勝利・牝*,7,芝,0,1600,良,ヒズマスターピース,牝,2,菅原明良,55.0,10,08,1,1,0,-0.1,2,94.9,"1349",64,0,0,1,1,35.2,512,国枝栄,美,560,23105714,01179,00399,0525480208,木村牧場,木村牧場,スクリーンヒーロー,イプスウィッチ,"Danehill Dancer",栗毛,230320,,  ,    ,51.8
25,09,28,4,中山,9,05,新馬,15,芝,0,2000,良,ヒズマスターピース,牝,2,菅原明良,55.0,17,09,6,6,0,0.8,2,122,"2020",59,1,1,1,1,35.8,514,国枝栄,美,0,23105714,01179,00399,0625490509,木村牧場,木村牧場,スクリーンヒーロー,イプスウィッチ,"Danehill Dancer",栗毛,230320,,  ,    ,53.2
26,03,11,17,不明,6,02,竜王盃,3,ダ,1,1400,稍,ブルズアイプリンス,牡,3,岡村卓弥,57.0,12,02,1,1,0,-0.2,4,92.9,"1329",0,7,8,8,7,0,436,森秀行,栗,200,23104650,,00427,5426H60202,田中慶治,ムラカミファーム,フィエールマン,ウルザブルン,エピファネイア,黒鹿,230210,,  ,    , 0.0
26,01,25,1,小倉,2,05,新馬,15,芝,0,1200,良,ブルズアイプリンス,牡,3,秋山稔樹,57.0,18,15,6,6,0,0.9,11,69.3,"1093",58,0,0,12,12,33.9,442,森秀行,栗,0,23104650,01181,00427,1026120515,田中慶治,ムラカミファーム,フィエールマン,ウルザブルン,エピファネイア,黒鹿,230210,,  ,    ,54.4
26,03,21,1,中京,3,11,ファルコG3,163,芝,0,1400,良,マーゴットブロー  ,牡,3,横山典弘,57.0,17,08,8,8,0,0.8,14,80.6,"1206",0,0,0,13,13,33.6,510,伊坂重信,美,0,23105356,00660,01177,0726131108,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,54.9
26,03,01,2,中山,2,07,１勝ｸﾗｽ*,23,芝,8,1600,良,マーゴットブロー  ,牡,3,荻野極,57.0,12,11,3,3,0,0.9,6,93,"1330",74,0,1,1,2,34.8,512,伊坂重信,美,210,23105356,01160,01177,0626220711,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,50.3
26,01,04,1,中山,1,10,ジュニア(L),115,芝,8,1600,良,マーゴットブロー  ,牡,3,荻野極,57.0,8,02,7,7,0,0.4,4,95.2,"1352",74,0,5,5,6,35,510,伊坂重信,美,0,23105356,01160,01177,0626111002,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,53.2
25,12,21,5,中京,6,09,寒椿賞･1勝*,23,ダ,1,1400,稍,マーゴットブロー  ,牡,2,荻野極,56.0,16,01,5,5,0,0.3,6,84.8,"1248",74,0,0,1,1,37.6,504,伊坂重信,美,111,23105356,01160,01177,0725560901,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,44.1
25,10,11,4,東京,3,11,サウジアG3,163,芝,0,1600,良,マーゴットブロー  ,牡,2,荻野極,56.0,8,02,4,4,0,0.4,8,94.2,"1342",76,0,0,1,1,34.4,494,伊坂重信,美,500,23105356,01160,01177,0525431102,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,54.3
25,09,13,4,中山,3,02,未勝利*,7,芝,8,1600,稍,マーゴットブロー  ,牡,2,荻野極,55.0,11,01,1,1,0,0,7,95,"1350",65,0,1,1,1,34.9,496,伊坂重信,美,560,23105356,01160,01177,0625430201,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,53.3
25,06,22,3,東京,6,05,新馬,15,芝,0,1600,良,マーゴットブロー  ,牡,2,野中悠太,55.0,16,11,11,11,0,2.3,15,96.9,"1369",44,0,0,13,13,35.8,496,伊坂重信,美,0,23105356,01158,01177,0525360511,前田良平,高昭牧場,"Twirling Candy",タフイルマ,"Stormy Atlantic",黒鹿,230207,,  ,    ,52.4
26,03,22,2,中山,8,01,未勝利,7,ダ,1,1200,良,マダックス        ,牡,3,大野拓弥,57.0,16,09,1,1,0,-0.7,4,71.8,"1118",0,0,0,2,2,37.7,454,高柳瑞樹,美,590,23100002,01096,01118,0626280109,小林由明,飯岡牧場,マクフィ,ジュエルメッセージ,ダイワメジャー,鹿毛,230430,,  ,    ,40.5
26,02,28,2,中山,1,03,未勝利,7,ダ,1,1200,重,マダックス        ,牡,3,大野拓弥,57.0,16,15,4,4,0,0.9,7,71.8,"1118",60,0,0,8,6,36.9,456,高柳瑞樹,美,89,23100002,01096,01118,0626210315,小林由明,飯岡牧場,マクフィ,ジュエルメッセージ,ダイワメジャー,鹿毛,230430,,  ,    ,44.6
25,10,18,4,東京,6,05,新馬,15,芝,0,1600,良,マダックス        ,牡,2,菅原明良,56.0,16,10,15,15,0,1.7,11,95.8,"1358",51,0,0,12,15,34.4,456,高柳瑞樹,美,0,23100002,01179,01118,0525460510,小林由明,飯岡牧場,マクフィ,ジュエルメッセージ,ダイワメジャー,鹿毛,230430,,  ,    ,57.1
26,03,21,1,阪神,9,11,若葉Ｓ(L),115,芝,0,2000,良,ミリオンクラウン  ,牡,3,吉田隼人,57.0,12,10,11,11,0,2.3,11,120.8,"2008",0,4,3,3,3,36.5,496,和田雄二,美,0,23100840,01095,01143,0926191110,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    ,49.0
25,11,05,8,不明,3,11,平和賞,147,ダ,1,1600,良,ミリオンクラウン  ,牡,2,笹川翼,55.0,9,08,7,7,0,2.3,1,105.8,"1458",0,3,3,3,3,0,503,田中淳司,地,0,23100840,05524,05630,4325831108,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    , 0.0
25,09,06,2,札幌,5,11,札幌２歳G3,163,芝,0,1800,良,ミリオンクラウン  ,牡,2,丹内祐次,55.0,12,07,8,8,0,0.9,11,111.5,"1515",72,3,3,3,4,36.6,494,田中淳司,地,0,23100840,01091,05630,0125251107,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    ,52.3
25,08,16,1,札幌,7,09,コスモス,131,芝,0,1800,良,ミリオンクラウン  ,牡,2,横山武史,55.0,8,03,2,2,0,0.4,3,109.8,"1498",75,2,3,3,2,35.6,496,田中淳司,地,640,23100840,01170,05630,0125170903,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    ,54.2
25,07,16,7,不明,5,03,アタッ,3,ダ,1,1600,稍,ミリオンクラウン  ,牡,2,服部茂史,55.0,8,07,1,1,0,-1.4,1,105.4,"1454",0,2,2,2,1,0,500,田中淳司,地,120,23100840,05286,05630,3025750307,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    , 0.0
25,07,03,6,不明,6,03,アタッ,3,ダ,1,1700,稍,ミリオンクラウン  ,牡,2,服部茂史,55.0,8,07,2,2,0,0,2,112.3,"1523",0,3,3,3,2,0,496,田中淳司,地,33,23100840,05286,05630,3025660307,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    , 0.0
25,06,19,5,不明,5,03,アタッ,3,ダ,1,1700,良,ミリオンクラウン  ,牡,2,笹川翼,55.0,11,11,2,2,0,1.6,2,112.7,"1527",0,3,3,2,2,0,506,田中淳司,地,33,23100840,05524,05630,3025550311,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    , 0.0
25,05,28,4,不明,2,04,フレッ,3,ダ,1,1100,良,ミリオンクラウン  ,牡,2,小野楓馬,55.0,11,07,6,6,0,1.5,3,69.4,"1094",0,0,0,3,6,0,502,田中淳司,地,0,23100840,05592,05630,3025420407,本田恒雄,ケイズ,リーチザクラウン,サンヘレナ,パイロ,鹿毛,230423,,  ,    , 0.0
26,03,07,1,阪神,5,05,未勝利,7,芝,8,1600,良,レザベーション    ,牡,3,田口貫太,57.0,18,13,1,1,0,-0.5,1,94.3,"1343",71,0,0,4,3,34.2,458,松下武士,栗,590,23103268,01208,01149,0926150513,中村伊三美,松田牧場,ダノンプレミアム,プレノタート,ジャングルポケット,青鹿,230419,,  ,    ,55.4
26,02,15,2,京都,6,06,未勝利,7,芝,0,1600,良,レザベーション    ,牡,3,田口貫太,57.0,18,01,2,2,0,0.2,4,94.3,"1343",72,0,0,4,3,34.5,460,松下武士,栗,240,23103268,01208,01149,0826260601,中村伊三美,松田牧場,ダノンプレミアム,プレノタート,ジャングルポケット,青鹿,230419,,  ,    ,54.0
25,11,22,4,京都,5,04,未勝利*,7,芝,8,1800,良,レザベーション    ,牡,2,田口貫太,56.0,11,07,6,6,0,0.4,3,107.3,"1473",63,0,0,5,2,34.9,462,松下武士,栗,0,23103268,01208,01149,0825450407,中村伊三美,松田牧場,ダノンプレミアム,プレノタート,ジャングルポケット,青鹿,230419,,  ,    ,53.7
25,11,08,4,京都,1,03,未勝利*,7,芝,8,1800,良,レザベーション    ,牡,2,田口貫太,56.0,10,09,4,4,0,0.5,7,107.7,"1477",61,0,0,8,7,33.8,458,松下武士,栗,84,23103268,01208,01149,0825410309,中村伊三美,松田牧場,ダノンプレミアム,プレノタート,ジャングルポケット,青鹿,230419,,  ,    ,59.3
25,10,13,3,京都,5,05,新馬,15,芝,8,1800,良,レザベーション    ,牡,2,坂井瑠星,56.0,11,03,0,0,4,999.9,10,0,"----",0,0,0,0,0,0,460,松下武士,栗,0,23103268,01163,01149,0825350503,中村伊三美,松田牧場,ダノンプレミアム,プレノタート,ジャングルポケット,青鹿,230419,,  ,    , 0.0
26,03,01,2,中山,2,07,１勝ｸﾗｽ*,23,芝,8,1600,良,ロデオドライブ    ,牡,3,津村明秀,57.0,12,10,1,1,0,-0.5,2,92.1,"1321",83,0,3,5,4,33.5,476,辻哲英,美,820,23107166,01092,01182,0626220710,吉田勝己,ノーザンファーム,サートゥルナーリア,ビバリーヒルズ,スニッツェル,鹿毛,230321,,  ,    ,55.0
25,12,21,5,中山,6,05,新馬,15,芝,8,1600,重,ロデオドライブ    ,牡,2,北村宏司,56.0,16,16,1,1,0,-0.2,5,95.1,"1351",70,0,2,3,2,35.4,464,辻哲英,美,750,23107166,01043,01182,0625560516,吉田勝己,ノーザンファーム,サートゥルナーリア,ビバリーヒルズ,スニッツェル,鹿毛,230321,,  ,    ,51.2
