Ｍ,日付,開催,レース名,馬名S,Ｃ,性別,年齢,騎手,斤量,頭数,馬印,レース印１,人気,着順,距離,馬場状態,着差,2角,3角,4角,上り3F,間隔,前走開催,前走レース名,前芝・ダ,前距離,前走馬場状態,前走人気,前走着順,前2角,前3角,前4角,前走上り3F,替,前騎手,前走斤量,前走頭数,前走馬番,前走走破タイム,前走着差タイム,前走馬印,前走馬印2,前走馬印3,前走馬印4,前走レース印１,前走日付
,170409,2阪6,桜花賞G1,アロンザモナ,,牝,3,幸英明, 55 ,18,"  ",,16,14,芝1600,稍,1.3,,11,9,36.3,5,1阪3,チューリG3,芝,1600,良,5,７,,6,6,34.5,,幸英明, 54 ,12,5,1340, 0.8,"  ","  ","  ","  ",,170304
,170409,2阪6,桜花賞G1,ショーウェイ,,牝,3,松若風馬, 55 ,18,"  ",,15,15,芝1600,稍,1.3,,3,3,36.9,4,2中5,アネモネ,芝,1600,良,7,７,1,1,1,36.8,,松若風馬, 54 ,16,2,1353, 0.6,"  ","  ","  ","  ",,170311
,170409,2阪6,桜花賞G1,ミスパンテール,,牝,3,四位洋文, 55 ,18,"  ",,4,16,芝1600,稍,2.3,,9,9,37.4,5,1阪3,チューリG3,芝,1600,良,7,２,,10,9,33.7,,四位洋文, 54 ,12,7,1335, 0.3,"  ","  ","  ","  ",,170304
,170409,2阪6,桜花賞G1,ベルカプリ,,牝,3,藤岡佑介, 55 ,18,"  ",,17,17,芝1600,稍,2.7,,4,5,38.0,4,1阪6,フィリーG2,芝,1400,良,7,16,,2,2,37.1,*,池添謙一, 54 ,18,9,1227, 1.7,"  ","  ","  ","  ",,170312
,170409,2阪6,桜花賞G1,サロニカ,,牝,3,浜中俊, 55 ,18,"  ",,,消,芝1600,稍,----,,,,,9,2京3,エルフィ,芝,1600,良,3,１,,1,1,34.6,*,福永祐一, 54 ,10,9,1367,-0.2,"  ","  ","  ","  ",,170204
,160410,2阪6,桜花賞G1,ジュエラー,,牝,3,Ｍ．デム, 55 ,18,"  ",,3,１,芝1600,良,-0.0,,16,17,33.0,5,1阪3,チューリG3,芝,1600,良,1,２,,11,11,33.0,,Ｍ．デム, 54 ,16,9,1328, 0.0,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,シンハライト,,牝,3,池添謙一, 55 ,18,"  ",,2,２,芝1600,良,0.0,,8,8,33.7,5,1阪3,チューリG3,芝,1600,良,2,１,,11,11,33.0,,池添謙一, 54 ,16,11,1328,-0.0,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,アットザシーサイド,,牝,3,福永祐一, 55 ,18,"  ",,6,３,芝1600,良,0.3,,10,11,33.9,4,1阪6,フィリーG2,芝,1400,良,1,２,,10,10,34.4,,福永祐一, 54 ,18,9,1223, 0.2,"  ","  ","  ","  ",,160313
,160410,2阪6,桜花賞G1,メジャーエンブレム,,牝,3,ルメール, 55 ,18,"  ",,1,４,芝1600,良,0.4,,7,7,34.2,8,1東5,クイーンG3,芝,1600,良,1,１,,1,1,34.7,,ルメール, 55 ,16,6,1325,-0.8,"  ","  ","  ","  ",,160213
,160410,2阪6,桜花賞G1,アドマイヤリード,,牝,3,藤岡康太, 55 ,18,"  ",,13,５,芝1600,良,0.5,,18,18,33.2,5,1阪3,チューリG3,芝,1600,良,11,16,,8,7,34.4,*,菱田裕二, 54 ,16,4,1339, 1.1,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,ラベンダーヴァレイ,,牝,3,戸崎圭太, 55 ,18,"  ",,5,６,芝1600,良,0.7,,5,4,34.7,5,1阪3,チューリG3,芝,1600,良,10,３,,5,4,33.7,,戸崎圭太, 54 ,16,7,1330, 0.2,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,レッドアヴァンセ,,牝,3,武豊, 55 ,18,"  ",,4,７,芝1600,良,0.9,,15,15,34.2,5,1阪3,チューリG3,芝,1600,良,3,８,,16,16,33.1,,武豊, 54 ,16,16,1334, 0.6,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,ブランボヌール,,牝,3,三浦皇成, 55 ,18,"  ",,10,８,芝1600,良,0.9,,12,12,34.4,5,1阪3,チューリG3,芝,1600,良,5,14,,5,6,34.4,*,岩田康誠, 54 ,16,10,1338, 1.0,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,ビービーバーレル,,牝,3,石橋脩, 55 ,18,"  ",,12,９,芝1600,良,1.0,,8,8,34.7,8,1東5,クイーンG3,芝,1600,良,4,９,,3,2,36.1,,石橋脩, 55 ,16,11,1341, 1.6,"  ","  ","  ","  ",,160213
,160410,2阪6,桜花賞G1,デンコウアンジュ,,牝,3,川田将雅, 55 ,18,"  ",,7,10,芝1600,良,1.0,,16,15,34.2,5,1阪3,チューリG3,芝,1600,良,6,５,,8,7,33.6,,川田将雅, 54 ,16,2,1331, 0.3,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,メイショウスイヅキ,,牝,3,松山弘平, 55 ,18,"  ",,14,11,芝1600,良,1.2,,13,12,34.6,4,1阪6,フィリーG2,芝,1400,良,5,８,,12,11,34.9,*,池添謙一, 54 ,18,18,1229, 0.8,"  ","  ","  ","  ",,160313
,160410,2阪6,桜花賞G1,ウインファビラス,,牝,3,松岡正海, 55 ,18,"  ",,9,12,芝1600,良,1.3,,3,3,35.5,5,1阪3,チューリG3,芝,1600,良,4,10,,8,10,34.0,,松岡正海, 54 ,16,12,1336, 0.8,"  ","  ","  ","  ",,160305
,160410,2阪6,桜花賞G1,キャンディバローズ,,牝,3,菱田裕二, 55 ,18,"  ",,11,13,芝1600,良,1.3,,13,12,34.7,4,1阪6,フィリーG2,芝,1400,良,2,３,,1,1,35.1,*,武豊, 54 ,18,7,1223, 0.2,"  ","  ","  ","  ",,160313
,160410,2阪6,桜花賞G1,カトルラポール,,牝,3,秋山真一, 55 ,18,"  ",,17,14,芝1600,良,1.7,,1,1,36.0,4,1阪6,フィリーG2,芝,1400,良,12,12,,7,7,35.3,*,丸田恭介, 54 ,18,17,1231, 1.0,"  ","  ","  ","  ",,160313
,160410,2阪6,桜花賞G1,ジープルメリア,,牝,3,松田大作, 55 ,18,"  ",,16,15,芝1600,良,1.8,,5,4,35.9,4,1阪6,500万下*,ダ,1400,良,3,１,,1,1,37.8,,松田大作, 54 ,14,14,1246,-0.2,"  ","  ","  ","  ",,160313
,160410,2阪6,桜花賞G1,メイショウバーズ,,牝,3,古川吉洋, 55 ,18,"  ",,18,16,芝1600,良,1.8,,2,2,36.1,4,2中5,アネモネ,芝,1600,良,5,９,4,8,10,35.6,*,藤岡佑介, 54 ,16,3,1361, 0.6,"  ","  ","  ","  ",,160312
,160410,2阪6,桜花賞G1,ソルヴェイグ,,牝,3,蛯名正義, 55 ,18,"  ",,8,17,芝1600,良,2.0,,10,8,35.7,4,1阪6,フィリーG2,芝,1400,良,8,１,,3,3,34.6,*,川田将雅, 54 ,18,2,1221,-0.2,"  ","  ","  ","  ",,160313
,160410,2阪6,桜花賞G1,アッラサルーテ,,牝,3,和田竜二, 55 ,18,"  ",,15,18,芝1600,良,2.1,,3,4,36.2,4,2中5,アネモネ,芝,1600,良,14,２,1,1,1,35.8,*,石橋脩, 54 ,16,16,1357, 0.2,"  ","  ","  ","  ",,160312
