Ｍ,日付,開催,Ｒ,レース名,馬名S,Ｃ,性別,年齢,斤量,頭数,人気,着順,芝・ダ,距離,コース区分,馬場状態,走破タイム,着差,上3F地点差,2角,3角,4角,Ave-3F,上り3F,PCI,好走,PCI3,RPCI,平均速度,-3F平均速度,上り3F平均速度,騎手,多頭出し,所属,調教師
,160410,2阪6,11,桜花賞G1,ラベンダーヴァレイ,,牝,3, 55 ,18,5,６,芝,1600,B,良,1341,0.7,0.3,,5,4,35.64,34.7,52.7,*,57.30,53.4,61.21,60.61,62.25,戸崎圭太,,(栗),藤原英昭
,160410,2阪6,11,桜花賞G1,レッドアヴァンセ,,牝,3, 55 ,18,4,７,芝,1600,B,良,1343,0.9,1.0,,15,15,36.06,34.2,55.4,*,57.30,53.4,61.08,59.90,63.16,武豊,,(栗),音無秀孝
,160410,2阪6,11,桜花賞G1,ブランボヌール,,牝,3, 55 ,18,10,８,芝,1600,B,良,1343,0.9,0.8,,12,12,35.94,34.4,54.5,*,57.30,53.4,61.08,60.10,62.79,三浦皇成,,(栗),中竹和也
,160410,2阪6,11,桜花賞G1,ビービーバーレル,,牝,3, 55 ,18,12,９,芝,1600,B,良,1344,1.0,0.6,,8,8,35.82,34.7,53.2,*,57.30,53.4,61.02,60.30,62.25,石橋脩,,(美),中舘英二
,160410,2阪6,11,桜花賞G1,デンコウアンジュ,,牝,3, 55 ,18,7,10,芝,1600,B,良,1344,1.0,1.1,,16,15,36.12,34.2,55.6,*,57.30,53.4,61.02,59.80,63.16,川田将雅,,(栗),荒川義之
,160410,2阪6,11,桜花賞G1,メイショウスイヅキ,,牝,3, 55 ,18,14,11,芝,1600,B,良,1346,1.2,0.9,,13,12,36.00,34.6,54.0,,57.30,53.4,60.89,60.00,62.43,松山弘平,*,(栗),本田優
,160410,2阪6,11,桜花賞G1,ウインファビラス,,牝,3, 55 ,18,9,12,芝,1600,B,良,1347,1.3,0.1,,3,3,35.52,35.5,50.1,,57.30,53.4,60.82,60.81,60.85,松岡正海,,(美),畠山吉宏
,160410,2阪6,11,桜花賞G1,キャンディバローズ,,牝,3, 55 ,18,11,13,芝,1600,B,良,1347,1.3,0.9,,13,12,36.00,34.7,53.7,,57.30,53.4,60.82,60.00,62.25,菱田裕二,,(栗),矢作芳人
,160410,2阪6,11,桜花賞G1,カトルラポール,,牝,3, 55 ,18,17,14,芝,1600,B,良,1351,1.7,0.0,,1,1,35.46,36.0,48.5,,57.30,53.4,60.57,60.91,60.00,秋山真一,,(美),浅野洋一
,160410,2阪6,11,桜花賞G1,ジープルメリア,,牝,3, 55 ,18,16,15,芝,1600,B,良,1352,1.8,0.2,,5,4,35.58,35.9,49.1,,57.30,53.4,60.50,60.71,60.17,松田大作,,(栗),南井克巳
,160410,2阪6,11,桜花賞G1,メイショウバーズ,,牝,3, 55 ,18,18,16,芝,1600,B,良,1352,1.8,0.0,,2,2,35.46,36.1,48.2,,57.30,53.4,60.50,60.91,59.83,古川吉洋,*,(栗),本田優
,160410,2阪6,11,桜花賞G1,ソルヴェイグ,,牝,3, 55 ,18,8,17,芝,1600,B,良,1354,2.0,0.6,,10,8,35.82,35.7,50.3,,57.30,53.4,60.38,60.30,60.50,蛯名正義,,(栗),鮫島一歩
,160410,2阪6,11,桜花賞G1,アッラサルーテ,,牝,3, 55 ,18,15,18,芝,1600,B,良,1355,2.1,0.2,,3,4,35.58,36.2,48.3,,57.30,53.4,60.31,60.71,59.67,和田竜二,,(美),手塚貴久
