Ｍ,日付,レース名,馬名S,Ｃ,性別,年齢,人気,着順,間隔,頭数,開催,距離,馬場状態,2角,3角,4角,前走開催,前芝・ダ,前距離,前走馬場状態,前2角,前3角,前4角,前走人気,前走着順,前走着差タイム,前クラス名,騎手,前騎手,馬体重,馬体重増減,前走馬体重増減,斤量,前走斤量,ブリンカー,前走B,馬印,前走馬印,馬印2,前走馬印2,馬印3,前走馬印3,馬印4,前走馬印4,多頭出し,所属,調教師,前走日付,前走レース名
,210411,桜花賞G1,ストゥーティ,,牝,3,14,７,5,18,2阪6,芝1600,良,,1,2,1阪7,芝,1600,稍,,1,2,4,３, 0.1,Ｇ２,岩田康誠,松山弘平,422,0,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),奥村豊,210306,チューリG2
,210411,桜花賞G1,エンスージアズム,,牝,3,15,８,3,18,2阪6,芝1600,良,,11,9,2中7,芝,1800,良,5,7,6,2,２, 0.2,Ｇ３,岩田望来,岩田望来,418,+2,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),安田翔伍,210320,フラワーG3
,210411,桜花賞G1,ホウオウイクセル,,牝,3,16,９,3,18,2阪6,芝1600,良,,15,16,2中7,芝,1800,良,3,4,2,5,１,-0.2,Ｇ３,丸田恭介,丸田恭介,412,-2,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),高柳瑞樹,210320,フラワーG3
,210411,桜花賞G1,ミニーアイル,,牝,3,17,10,4,18,2阪6,芝1600,良,,13,11,1阪A,芝,1400,良,,15,15,11,３, 0.2,Ｇ２,藤岡康太,藤岡康太,468,-12,-8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),武幸四郎,210314,フィリーG2
,210411,桜花賞G1,ジネストラ,,牝,3,12,11,4,18,2阪6,芝1600,良,,2,3,2中6,芝,1600,重,2,3,2,6,２, 0.1,OP(L),北村宏司,北村宏司,442,+2,+16, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),鹿戸雄一,210314,アネモネ(L)
,210411,桜花賞G1,ストライプ,,牝,3,13,12,10,18,2阪6,芝1600,良,,15,14,1東1,芝,1400,良,,3,4,1,１,-0.2,OP(L),田辺裕信,田辺裕信,502,-12,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),尾形和幸,210130,クロッカ(L)
,210411,桜花賞G1,エリザベスタワー,,牝,3,6,13,5,18,2阪6,芝1600,良,,8,11,1阪7,芝,1600,稍,,4,3,3,１,-0.0,Ｇ２,川田将雅,川田将雅,508,+2,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高野友和,210306,チューリG2
,210411,桜花賞G1,ブルーバード,,牝,3,18,14,4,18,2阪6,芝1600,良,,13,11,1阪A,芝,1400,良,,17,17,15,15, 1.2,Ｇ２,柴田大知,柴田大知,428,-2,+10, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),高橋祥泰,210314,フィリーG2
,210411,桜花賞G1,ソングライン,,牝,3,7,15,12,18,2阪6,芝1600,良,,11,14,1名5,芝,1400,良,,3,4,1,１,-0.5,OP(L),池添謙一,ルメール,478,-2,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),林徹,210116,紅梅Ｓ(L)
,210411,桜花賞G1,シゲルピンクルビー,,牝,3,10,16,4,18,2阪6,芝1600,良,,3,6,1阪A,芝,1400,良,,6,7,8,１,-0.1,Ｇ２,和田竜二,和田竜二,462,-2,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),渡辺薫彦,210314,フィリーG2
,210411,桜花賞G1,ヨカヨカ,,牝,3,11,17,4,18,2阪6,芝1600,良,,3,3,1阪A,芝,1400,良,,5,4,2,２, 0.1,Ｇ２,幸英明,幸英明,456,-2,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),谷潔,210314,フィリーG2
,210411,桜花賞G1,メイケイエール,,牝,3,3,18,5,18,2阪6,芝1600,良,,3,1,1阪7,芝,1600,稍,,4,1,1,１,-0.0,Ｇ２,横山典弘,武豊,458,-4,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),武英智,210306,チューリG2
,200412,桜花賞G1,デアリングタクト,,牝,3,2,１,9,18,2阪6,芝1600,重,,13,12,2京3,芝,1600,良,,9,10,3,１,-0.7,OP(L),松山弘平,松山弘平,466,0,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),杉山晴紀,200208,エルフィ(L)
,200412,桜花賞G1,レシステンシア,,牝,3,1,２,5,18,2阪6,芝1600,重,,2,2,1阪3,芝,1600,良,,1,1,1,３, 0.2,Ｇ２,武豊,北村友一,482,-6,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),松下武士,200307,チューリG2
,200412,桜花賞G1,スマイルカナ,,牝,3,9,３,5,18,2阪6,芝1600,重,,1,1,1阪3,芝,1600,良,,4,5,5,７, 0.5,Ｇ２,柴田大知,丹内祐次,416,0,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),高橋祥泰,200307,チューリG2
,200412,桜花賞G1,クラヴァシュドール,,牝,3,6,４,5,18,2阪6,芝1600,重,,7,13,1阪3,芝,1600,良,,4,4,2,２, 0.0,Ｇ２,Ｍ．デム,Ｍ．デム,442,-4,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),中内田充,200307,チューリG2
,200412,桜花賞G1,ミヤマザクラ,,牝,3,7,５,8,18,2阪6,芝1600,重,,3,8,1東5,芝,1600,良,,2,2,2,１,-0.0,Ｇ３,福永祐一,福永祐一,470,+6,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤原英昭,200215,クイーンG3
,200412,桜花賞G1,サンクテュエール,,牝,3,3,６,13,18,2阪6,芝1600,重,,7,5,1京4,芝,1600,良,,3,3,2,１,-0.0,Ｇ３,ルメール,ルメール,456,+2,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),藤沢和雄,200112,シンザンG3
,200412,桜花賞G1,フィオリキアリ,,牝,3,14,７,4,18,2阪6,芝1600,重,,15,16,2中6,芝,1600,稍,12,12,10,7,２, 0.0,OP(L),藤井勘一,藤井勘一,434,+8,-12, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),清水久詞,200315,アネモネ(L)
,200412,桜花賞G1,マルターズディオサ,,牝,3,5,８,5,18,2阪6,芝1600,重,,3,3,1阪3,芝,1600,良,,2,2,4,１,-0.0,Ｇ２,田辺裕信,田辺裕信,440,-4,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(美),手塚貴久,200307,チューリG2
,200412,桜花賞G1,エーポス,,牝,3,11,９,4,18,2阪6,芝1600,重,,10,9,1阪6,芝,1400,稍,,10,10,5,１,-0.2,Ｇ２,岩田康誠,岩田康誠,458,+12,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),北出成人,200315,フィリーG2
,200412,桜花賞G1,リアアメリア,,牝,3,4,10,18,18,2阪6,芝1600,重,,10,9,5阪4,芝,1600,良,,14,14,1,６, 1.5,Ｇ１,川田将雅,川田将雅,478,-4,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),中内田充,191208,阪神ジュG1
,200412,桜花賞G1,チェーンオブラブ,,牝,3,16,11,5,18,2阪6,芝1600,重,,18,14,1阪3,芝,1600,良,,8,7,6,９, 0.8,Ｇ２,石橋脩,石橋脩,466,+2,+6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),小笠倫弘,200307,チューリG2
,200412,桜花賞G1,マジックキャッスル,,牝,3,8,12,8,18,2阪6,芝1600,重,,15,14,1東5,芝,1600,良,,10,13,4,２, 0.0,Ｇ３,浜中俊,フォーリ,424,-6,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),国枝栄,200215,クイーンG3
,200412,桜花賞G1,ケープコッド,,牝,3,18,13,4,18,2阪6,芝1600,重,,14,16,1阪6,芝,1400,稍,,6,6,4,８, 0.9,Ｇ２,岩田望来,Ｍ．デム,464,-6,+8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),高柳瑞樹,200315,フィリーG2
,200412,桜花賞G1,インターミッション,,牝,3,13,14,4,18,2阪6,芝1600,重,,10,9,2中6,芝,1600,稍,5,5,4,6,１,-0.0,OP(L),石川裕紀,石川裕紀,406,+6,-10, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(美),手塚貴久,200315,アネモネ(L)
,200412,桜花賞G1,ヒルノマリブ,,牝,3,15,15,12,18,2阪6,芝1600,重,,17,18,1京6,芝,1400,良,,3,3,1,１,-0.2,OP(L),北村友一,松山弘平,486,+2,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),北出成人,200118,紅梅Ｓ(L)
,200412,桜花賞G1,ウーマンズハート,,牝,3,10,16,5,18,2阪6,芝1600,重,,7,5,1阪3,芝,1600,良,,10,7,3,６, 0.4,Ｇ２,藤岡康太,藤岡康太,460,0,-10, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),西浦勝一,200307,チューリG2
,200412,桜花賞G1,ナイントゥファイブ,,牝,3,17,17,4,18,2阪6,芝1600,重,,3,5,1阪6,芝,1400,稍,,2,2,12,３, 0.3,Ｇ２,松田大作,松田大作,468,+4,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),西園正都,200315,フィリーG2
,200412,桜花賞G1,ヤマカツマーメイド,,牝,3,12,18,4,18,2阪6,芝1600,重,,3,3,1阪6,芝,1400,稍,,5,3,2,２, 0.2,Ｇ２,池添謙一,池添謙一,476,+4,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),池添兼雄,200315,フィリーG2
,190407,桜花賞G1,グランアレグリア,,牝,3,2,１,16,18,2阪6,芝1600,良,,3,1,5阪6,芝,1600,良,,2,2,1,３, 0.4,Ｇ１,ルメール,ルメール,476,-6,+6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(美),藤沢和雄,181216,フューチG1
,190407,桜花賞G1,シゲルピンクダイヤ,,牝,3,7,２,5,18,2阪6,芝1600,良,,15,12,1阪3,芝,1600,良,,12,12,4,２, 0.2,Ｇ２,和田竜二,和田竜二,458,+6,-10, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),渡辺薫彦,190302,チューリG2
,190407,桜花賞G1,クロノジェネシス,,牝,3,3,３,8,18,2阪6,芝1600,良,,8,9,1東5,芝,1600,良,,6,6,1,１,-0.0,Ｇ３,北村友一,北村友一,434,-4,+2, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),斉藤崇史,190211,クイーンG3
,190407,桜花賞G1,ダノンファンタジー,,牝,3,1,４,5,18,2阪6,芝1600,良,,5,4,1阪3,芝,1600,良,,3,3,1,１,-0.2,Ｇ２,川田将雅,川田将雅,462,+2,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),中内田充,190302,チューリG2
,190407,桜花賞G1,ビーチサンバ,,牝,3,4,５,8,18,2阪6,芝1600,良,,10,6,1東5,芝,1600,良,,9,8,2,２, 0.0,Ｇ３,福永祐一,福永祐一,470,-6,+8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),友道康夫,190211,クイーンG3
,190407,桜花賞G1,プールヴィル,,牝,3,14,６,4,18,2阪6,芝1600,良,,1,2,1阪6,芝,1400,稍,,7,6,3,１,-0.0,Ｇ２,秋山真一,秋山真一,418,0,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),庄野靖志,190310,フィリーG2
,190407,桜花賞G1,エールヴォア,,牝,3,8,７,3,18,2阪6,芝1600,良,,13,15,2中7,芝,1800,良,6,5,4,1,２, 0.4,Ｇ３,松山弘平,Ｍ．デム,508,-2,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),橋口慎介,190316,フラワーG3
,190407,桜花賞G1,ジュランビル,,牝,3,16,８,4,18,2阪6,芝1600,良,,2,3,1阪6,芝,1400,稍,,3,3,6,３, 0.1,Ｇ２,松若風馬,松若風馬,460,-4,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),寺島良,190310,フィリーG2
,190407,桜花賞G1,シェーングランツ,,牝,3,6,９,5,18,2阪6,芝1600,良,,16,15,1阪3,芝,1600,良,,9,10,2,５, 0.5,Ｇ２,武豊,武豊,462,-10,+6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(美),藤沢和雄,190302,チューリG2
,190407,桜花賞G1,アウィルアウェイ,,牝,3,11,10,4,18,2阪6,芝1600,良,,13,9,1阪6,芝,1400,稍,,2,2,1,７, 0.3,Ｇ２,石橋脩,石橋脩,458,-4,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高野友和,190310,フィリーG2
,190407,桜花賞G1,ノーワン,,牝,3,12,11,4,18,2阪6,芝1600,良,,8,9,1阪6,芝,1400,稍,,10,10,12,１,-0.0,Ｇ２,坂井瑠星,坂井瑠星,482,+2,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),笹田和秀,190310,フィリーG2
,190407,桜花賞G1,メイショウケイメイ,,牝,3,18,12,4,18,2阪6,芝1600,良,,3,4,1阪6,芝,1400,稍,,5,5,5,５, 0.2,Ｇ２,古川吉洋,古川吉洋,412,-2,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),南井克巳,190310,フィリーG2
,190407,桜花賞G1,アクアミラビリス,,牝,3,5,13,9,18,2阪6,芝1600,良,,7,6,2京3,芝,1600,良,,10,10,1,１,-0.2,OP(L),Ｍ．デム,Ｍ．デム,408,-10,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),吉村圭司,190202,エルフィ(L)
,190407,桜花賞G1,レッドアステル,,牝,3,15,14,4,18,2阪6,芝1600,良,,16,15,2中6,芝,1600,良,7,6,5,3,２, 0.1,OP(L),戸崎圭太,戸崎圭太,408,-16,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),国枝栄,190310,アネモネ(L)
,190407,桜花賞G1,フィリアプーラ,,牝,3,13,15,12,18,2阪6,芝1600,良,,18,18,1中3,芝,1600,良,13,11,10,3,１,-0.0,Ｇ３,丸山元気,丸山元気,434,-2,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),菊沢隆徳,190112,フェアリG3
,190407,桜花賞G1,ホウオウカトリーヌ,,牝,3,17,16,4,18,2阪6,芝1600,良,,5,6,1阪6,芝,1400,稍,,10,10,4,10, 0.7,Ｇ２,大野拓弥,大野拓弥,476,0,+6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),栗田徹,190310,フィリーG2
,190407,桜花賞G1,ノーブルスコア,,牝,3,10,17,5,18,2阪6,芝1600,良,,10,12,1阪3,芝,1600,良,,11,10,7,３, 0.2,Ｇ２,岩田康誠,福永祐一,434,+6,-12, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤原英昭,190302,チューリG2
,190407,桜花賞G1,ルガールカルム,,牝,3,9,18,4,18,2阪6,芝1600,良,,10,12,2中6,芝,1600,良,4,4,2,2,１,-0.1,OP(L),三浦皇成,三浦皇成,456,-4,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),田村康仁,190310,アネモネ(L)
,180408,桜花賞G1,アーモンドアイ,,牝,3,2,１,13,18,2阪6,芝1600,良,,15,16,1京3,芝,1600,稍,,9,9,1,１,-0.3,Ｇ３,ルメール,戸崎圭太,462,-2,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),国枝栄,180108,シンザンG3
,180408,桜花賞G1,ラッキーライラック,,牝,3,1,２,5,18,2阪6,芝1600,良,,3,3,1阪3,芝,1600,良,,3,3,1,１,-0.3,Ｇ２,石橋脩,石橋脩,488,-6,+10, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),松永幹夫,180303,チューリG2
,180408,桜花賞G1,リリーノーブル,,牝,3,3,３,5,18,2阪6,芝1600,良,,6,6,1阪3,芝,1600,良,,4,4,2,３, 0.4,Ｇ２,川田将雅,川田将雅,498,0,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),藤岡健一,180303,チューリG2
,180408,桜花賞G1,トーセンブレス,,牝,3,8,４,3,18,2阪6,芝1600,良,,13,13,2中7,芝,1800,良,9,10,9,3,２, 0.0,Ｇ３,柴田善臣,柴田善臣,456,0,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),加藤征弘,180317,フラワーG3
,180408,桜花賞G1,マウレア,,牝,3,4,５,5,18,2阪6,芝1600,良,,12,9,1阪3,芝,1600,良,,4,4,3,２, 0.3,Ｇ２,武豊,武豊,440,+2,-8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),手塚貴久,180303,チューリG2
,180408,桜花賞G1,リバティハイツ,,牝,3,10,６,4,18,2阪6,芝1600,良,,6,6,1阪6,芝,1400,良,,6,7,8,１,-0.1,Ｇ２,北村友一,北村友一,440,-2,-8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高野友和,180311,フィリーG2
,180408,桜花賞G1,レッドサクヤ,,牝,3,12,７,9,18,2阪6,芝1600,良,,5,3,2京3,芝,1600,良,,8,6,2,１,-0.1,ｵｰﾌﾟﾝ,松山弘平,福永祐一,466,+4,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),藤原英昭,180203,エルフィ
,180408,桜花賞G1,スカーレットカラー,,牝,3,15,８,5,18,2阪6,芝1600,良,,10,9,1阪3,芝,1600,良,,10,10,6,７, 1.0,Ｇ２,岩田康誠,岩田康誠,436,-6,+6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高橋亮,180303,チューリG2
,180408,桜花賞G1,ツヅミモン,,牝,3,16,９,8,18,2阪6,芝1600,良,,2,2,1東6,芝,1600,良,,3,3,2,12, 0.8,Ｇ３,秋山真一,Ｍ．デム,522,-10,-8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),藤岡健一,180212,クイーンG3
,180408,桜花賞G1,プリモシーン,,牝,3,6,10,13,18,2阪6,芝1600,良,,15,13,1中2,芝,1600,良,9,8,5,2,１,-0.2,Ｇ３,戸崎圭太,戸崎圭太,478,-4,+8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),木村哲也,180107,フェアリG3
,180408,桜花賞G1,アンコールプリュ,,牝,3,9,11,4,18,2阪6,芝1600,良,,10,9,1阪6,芝,1400,良,,16,12,2,２, 0.1,Ｇ２,藤岡康太,藤岡康太,422,-4,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),友道康夫,180311,フィリーG2
,180408,桜花賞G1,フィニフティ,,牝,3,5,12,8,18,2阪6,芝1600,良,,14,13,1東6,芝,1600,良,,9,8,5,２, 0.1,Ｇ３,福永祐一,川田将雅,420,-6,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),藤原英昭,180212,クイーンG3
,180408,桜花賞G1,デルニエオール,,牝,3,13,13,4,18,2阪6,芝1600,良,,17,17,1阪6,芝,1400,良,,6,5,5,３, 0.1,Ｇ２,池添謙一,岩田康誠,408,-2,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),池江泰寿,180311,フィリーG2
,180408,桜花賞G1,ハーレムライン,,牝,3,11,14,4,18,2阪6,芝1600,良,,6,6,2中6,芝,1600,稍,2,2,2,1,１,-0.2,ｵｰﾌﾟﾝ,大野拓弥,大野拓弥,450,-6,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),田中清隆,180311,アネモネ
,180408,桜花賞G1,レッドレグナント,,牝,3,7,15,4,18,2阪6,芝1600,良,,9,9,2中6,芝,1600,稍,1,1,1,2,２, 0.2,ｵｰﾌﾟﾝ,Ｍ．デム,戸崎圭太,472,-2,+8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),大竹正博,180311,アネモネ
,180408,桜花賞G1,コーディエライト,,牝,3,17,16,4,18,2阪6,芝1600,良,,1,1,1阪6,芝,1400,良,,13,12,7,15, 1.0,Ｇ２,和田竜二,和田竜二,462,-8,+12, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),佐々木晶,180311,フィリーG2
,180408,桜花賞G1,アンヴァル,,牝,3,14,17,4,18,2阪6,芝1600,良,,3,3,1阪6,芝,1400,良,,11,7,3,４, 0.1,Ｇ２,藤岡佑介,藤岡佑介,450,0,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),藤岡健一,180311,フィリーG2
,180408,桜花賞G1,アマルフィコースト,,牝,3,,消,4,18,2阪6,芝1600,良,,,,1阪6,芝,1400,良,,,,4,止,----,Ｇ２,浜中俊,浜中俊,,,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),牧田和弥,180311,フィリーG2
,170409,桜花賞G1,レーヌミノル,,牝,3,8,１,4,18,2阪6,芝1600,稍,,4,4,1阪6,芝,1400,良,,9,6,1,２, 0.1,Ｇ２,池添謙一,浜中俊,466,-2,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),本田優,170312,フィリーG2
,170409,桜花賞G1,リスグラシュー,,牝,3,3,２,5,18,2阪6,芝1600,稍,,9,8,1阪3,芝,1600,良,,8,7,2,３, 0.4,Ｇ３,武豊,武豊,436,-2,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),矢作芳人,170304,チューリG3
,170409,桜花賞G1,ソウルスターリング,,牝,3,1,３,5,18,2阪6,芝1600,稍,,6,5,1阪3,芝,1600,良,,5,5,1,１,-0.3,Ｇ３,ルメール,ルメール,474,-2,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),藤沢和雄,170304,チューリG3
,170409,桜花賞G1,カラクレナイ,,牝,3,7,４,4,18,2阪6,芝1600,稍,,15,14,1阪6,芝,1400,良,,17,14,2,１,-0.1,Ｇ２,田辺裕信,Ｍ．デム,480,+2,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),松下武士,170312,フィリーG2
,170409,桜花賞G1,アエロリット,,牝,3,6,５,8,18,2阪6,芝1600,稍,,14,14,1東5,芝,1600,良,,6,3,5,２, 0.1,Ｇ３,横山典弘,横山典弘,480,-6,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),菊沢隆徳,170211,クイーンG3
,170409,桜花賞G1,ディアドラ,,牝,3,14,６,4,18,2阪6,芝1600,稍,,15,16,2中5,芝,1600,良,9,7,5,3,２, 0.1,ｵｰﾌﾟﾝ,岩田康誠,シュタル,474,+2,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),橋田満,170311,アネモネ
,170409,桜花賞G1,カワキタエンカ,,牝,3,10,７,2,18,2阪6,芝1600,稍,,1,1,2阪1,芝,1800,良,,1,1,2,１,-0.2,500万,和田竜二,池添謙一,458,-2,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),浜田多実,170325,君子蘭賞500*
,170409,桜花賞G1,ライジングリーズン,,牝,3,9,８,4,18,2阪6,芝1600,稍,,11,12,2中5,芝,1600,良,12,15,8,1,１,-0.1,ｵｰﾌﾟﾝ,丸田恭介,丸田恭介,482,0,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),奥村武,170311,アネモネ
,170409,桜花賞G1,ジューヌエコール,,牝,3,12,９,4,18,2阪6,芝1600,稍,,6,5,1阪6,芝,1400,良,,3,4,3,４, 0.6,Ｇ２,北村友一,北村友一,484,-4,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),安田隆行,170312,フィリーG2
,170409,桜花賞G1,ヴゼットジョリー,,牝,3,13,10,6,18,2阪6,芝1600,稍,,2,2,1阪1,芝,1600,良,,5,6,5,４, 0.9,Ｇ３,福永祐一,川田将雅,456,-6,+2, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),中内田充,170225,アーリンG3
,170409,桜花賞G1,ミスエルテ,,牝,3,5,11,16,18,2阪6,芝1600,稍,,6,9,5阪6,芝,1600,良,,6,8,1,４, 0.4,Ｇ１,川田将雅,川田将雅,450,-4,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),池江泰寿,161218,フューチG1
,170409,桜花賞G1,アドマイヤミヤビ,,牝,3,2,12,8,18,2阪6,芝1600,稍,,17,16,1東5,芝,1600,良,,8,6,1,１,-0.1,Ｇ３,Ｍ．デム,ルメール,474,-6,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),友道康夫,170211,クイーンG3
,170409,桜花賞G1,ゴールドケープ,,牝,3,11,13,4,18,2阪6,芝1600,稍,,13,12,1阪6,芝,1400,良,,18,18,6,３, 0.3,Ｇ２,丸山元気,丸山元気,434,+2,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),荒川義之,170312,フィリーG2
,170409,桜花賞G1,アロンザモナ,,牝,3,16,14,5,18,2阪6,芝1600,稍,,11,9,1阪3,芝,1600,良,,6,6,5,７, 0.8,Ｇ３,幸英明,幸英明,462,-8,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),西浦勝一,170304,チューリG3
,170409,桜花賞G1,ショーウェイ,,牝,3,15,15,4,18,2阪6,芝1600,稍,,3,3,2中5,芝,1600,良,1,1,1,7,７, 0.6,ｵｰﾌﾟﾝ,松若風馬,松若風馬,458,+2,-16, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),斉藤崇史,170311,アネモネ
,170409,桜花賞G1,ミスパンテール,,牝,3,4,16,5,18,2阪6,芝1600,稍,,9,9,1阪3,芝,1600,良,,10,9,7,２, 0.3,Ｇ３,四位洋文,四位洋文,502,+6,-8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),昆貢,170304,チューリG3
,170409,桜花賞G1,ベルカプリ,,牝,3,17,17,4,18,2阪6,芝1600,稍,,4,5,1阪6,芝,1400,良,,2,2,7,16, 1.7,Ｇ２,藤岡佑介,池添謙一,448,-10,+2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),西浦勝一,170312,フィリーG2
,170409,桜花賞G1,サロニカ,,牝,3,,消,9,18,2阪6,芝1600,稍,,,,2京3,芝,1600,良,,1,1,3,１,-0.2,ｵｰﾌﾟﾝ,浜中俊,福永祐一,,,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),角居勝彦,170204,エルフィ
