Ｍ,日付,レース名,馬名S,Ｃ,性別,年齢,人気,着順,間隔,頭数,開催,距離,馬場状態,2角,3角,4角,前走開催,前芝・ダ,前距離,前走馬場状態,前2角,前3角,前4角,前走人気,前走着順,前走着差タイム,前クラス名,騎手,前騎手,馬体重,馬体重増減,前走馬体重増減,斤量,前走斤量,ブリンカー,前走B,馬印,前走馬印,馬印2,前走馬印2,馬印3,前走馬印3,馬印4,前走馬印4,多頭出し,所属,調教師,前走日付,前走レース名
,190406,阪神牝馬G2,ミッキーチャーム,,牝,4,4,１,4,14,2阪5,芝1600,良,,3,2,2中5,芝,1800,良,2,3,2,2,14, 1.5,Ｇ３,川田将雅,川田将雅,446,0,-6, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),中内田充,190309,中山牝馬ＨG3
,190406,阪神牝馬G2,アマルフィコースト,,牝,4,12,２,7,14,2阪5,芝1600,良,,2,2,2京7,芝,1400,良,,2,2,13,３, 0.1,Ｇ３,坂井瑠星,坂井瑠星,462,-4,-8, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),牧田和弥,190216,京都牝馬G3
,190406,阪神牝馬G2,ミエノサクシード,,牝,6,9,３,13,14,2阪5,芝1600,良,,5,4,1京1,芝,1600,良,,10,9,11,３, 0.2,Ｇ３,川島信二,川島信二,468,+6,+4, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高橋亮,190105,京都金杯ＨG3
,190406,阪神牝馬G2,ダイアナヘイロー,,牝,6,8,４,6,14,2阪5,芝1600,良,,1,1,1阪2,芝,1400,良,,1,1,3,６, 0.5,Ｇ３,武豊,武豊,474,+2,-2, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),大根田裕,190224,阪急杯G3
,190406,阪神牝馬G2,クロコスミア,,牝,6,6,５,4,14,2阪5,芝1600,良,,3,4,2中5,芝,1800,良,6,9,8,8,６, 0.1,Ｇ３,岩田康誠,岩田康誠,448,+8,+15, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),西浦勝一,190309,中山牝馬ＨG3
,190406,阪神牝馬G2,カンタービレ,,牝,4,2,６,21,14,2阪5,芝1600,良,,5,6,5京4,芝,2200,良,3,6,5,5,６, 0.6,Ｇ１,Ｍ．デム,Ｃ．デム,436,+2,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),角居勝彦,181111,エリザベG1
,190406,阪神牝馬G2,レッドオルガ,,牝,5,3,７,9,14,2阪5,芝1600,良,,11,10,1東4,芝,1600,良,,6,6,6,２, 0.1,Ｇ３,北村友一,北村友一,450,0,0, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤原英昭,190203,東京新聞G3
,190406,阪神牝馬G2,ラッキーライラック,,牝,4,1,８,6,14,2阪5,芝1600,良,,9,7,2中2,芝,1800,良,2,2,2,6,２, 0.0,Ｇ２,石橋脩,石橋脩,510,-2,+2, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),松永幹夫,190224,中山記念G2
,190406,阪神牝馬G2,サトノワルキューレ,,牝,4,11,９,4,14,2阪5,芝1600,良,,11,13,2名2,芝,2000,稍,9,9,9,11,11, 1.6,Ｇ２,浜中俊,四位洋文,464,-2,+14, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),角居勝彦,190310,金鯱賞G2
,190406,阪神牝馬G2,サラキア,,牝,4,5,10,13,14,2阪5,芝1600,良,,7,7,1京1,芝,1600,良,,6,9,2,７, 0.4,Ｇ３,池添謙一,池添謙一,442,+2,-2, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),池添学,190105,京都金杯ＨG3
,190406,阪神牝馬G2,リバティハイツ,,牝,4,10,11,7,14,2阪5,芝1600,良,,7,7,2京7,芝,1400,良,,11,11,4,９, 0.8,Ｇ３,福永祐一,北村友一,456,-6,+12, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高野友和,190216,京都牝馬G3
,190406,阪神牝馬G2,ベルーガ,,牝,4,14,12,2,14,2阪5,芝1600,良,,14,13,2阪2,芝,1600,良,,4,6,12,13, 0.9,OP(L),中井裕二,中井裕二,480,0,-12, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),中内田充,190324,六甲Ｓ(L)
,190406,阪神牝馬G2,メイショウオワラ,,牝,5,13,13,4,14,2阪5,芝1600,良,,9,10,1阪5,芝,1600,良,,8,8,10,１,-0.1,1600万,秋山真一,秋山真一,454,-10,-2, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),岡田稲男,190309,うずしお1600
,190406,阪神牝馬G2,ワントゥワン,,牝,6,7,14,7,14,2阪5,芝1600,良,,11,10,2京7,芝,1400,良,,17,16,3,６, 0.7,Ｇ３,シュタル,Ｍ．デム,456,+2,+2, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤岡健一,190216,京都牝馬G3
,180407,阪神牝馬G2,ミスパンテール,,牝,4,4,１,7,13,2阪5,芝1600,良,,1,1,2京7,芝,1400,良,,6,6,1,１,-0.1,Ｇ３,横山典弘,横山典弘,506,0,+6, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),昆貢,180217,京都牝馬G3
,180407,阪神牝馬G2,レッドアヴァンセ,,牝,5,11,２,20,13,2阪5,芝1600,良,,2,2,5東5,芝,1600,良,,6,5,3,１,-0.1,1600万,北村友一,ルメール,444,0,-16, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),音無秀孝,171118,ユートピ1600
,180407,阪神牝馬G2,リスグラシュー,,牝,4,1,３,9,13,2阪5,芝1600,良,,8,7,1東4,芝,1600,良,,7,7,3,１,-0.2,Ｇ３,武豊,武豊,452,+4,+4, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),矢作芳人,180204,東京新聞G3
,180407,阪神牝馬G2,アドマイヤリード,,牝,5,3,４,9,13,2阪5,芝1600,良,,5,5,1東4,芝,1600,良,,10,11,6,12, 0.6,Ｇ３,Ｍ．デム,藤岡康太,434,+6,0, 56 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),須貝尚介,180204,東京新聞G3
,180407,阪神牝馬G2,ジュールポレール,,牝,5,5,５,21,13,2阪5,芝1600,良,,2,4,5京4,芝,2200,良,10,7,7,10,16, 1.3,Ｇ１,幸英明,幸英明,466,0,0, 54 , 56 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),西園正都,171112,エリザベG1
,180407,阪神牝馬G2,ミエノサクシード,,牝,5,7,６,16,13,2阪5,芝1600,良,,5,5,5阪6,芝,1600,良,,13,13,2,１,-0.2,1600万,福永祐一,和田竜二,458,+4,-2, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),高橋亮,171217,元町Ｓ1600
,180407,阪神牝馬G2,ミリッサ,,牝,4,9,７,8,13,2阪5,芝1600,良,,7,7,1東5,芝,1800,良,10,7,7,1,１,-0.0,1600万,岩田康誠,横山典弘,418,-2,-6, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),石坂正,180211,初音Ｓ1600
,180407,阪神牝馬G2,エテルナミノル,,牝,5,12,８,4,13,2阪5,芝1600,良,,11,9,2中5,芝,1800,稍,10,11,12,5,10, 0.6,Ｇ３,四位洋文,四位洋文,458,+4,-4, 54 , 56 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),本田優,180310,中山牝馬ＨG3
,180407,阪神牝馬G2,ラビットラン,,牝,4,6,９,13,13,2阪5,芝1600,良,,8,11,1京1,芝,1600,良,,7,7,2,８, 0.4,Ｇ３,川田将雅,藤岡康太,452,+10,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),角居勝彦,180106,京都金杯ＨG3
,180407,阪神牝馬G2,ソウルスターリング,,牝,4,2,10,19,13,2阪5,芝1600,良,,4,2,5東8,芝,2400,良,6,6,7,4,７, 1.2,Ｇ１,ルメール,Ｃ．デム,476,-4,0, 56 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),藤沢和雄,171126,ＪＣG1
,180407,阪神牝馬G2,デンコウアンジュ,,牝,5,10,11,9,13,2阪5,芝1600,良,,8,9,1東4,芝,1600,良,,10,11,9,４, 0.3,Ｇ３,蛯名正義,蛯名正義,464,+8,+2, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),荒川義之,180204,東京新聞G3
,180407,阪神牝馬G2,ワントゥワン,,牝,5,8,12,8,13,2阪5,芝1600,良,,11,12,1東6,芝,1400,良,,13,12,2,１,-0.1,1600万,藤岡佑介,Ｍ．デム,462,+6,0, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤岡健一,180212,雲雀ＳＨ1600
,180407,阪神牝馬G2,クインズミラーグロ,,牝,6,13,13,7,13,2阪5,芝1600,良,,13,13,1小4,芝,1800,良,9,10,9,15,２, 0.4,Ｇ３,藤岡康太,丸田恭介,456,-4,0, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),野中賢二,180218,小倉大賞ＨG3
,170408,阪神牝馬G2,ミッキークイーン,,牝,5,1,１,15,16,2阪5,芝1600,重,,8,8,5中9,芝,2500,良,9,6,6,7,５, 0.4,Ｇ１,浜中俊,浜中俊,438,+4,-8, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),池江泰寿,161225,有馬記念G1
,170408,阪神牝馬G2,アドマイヤリード,,牝,4,3,２,8,16,2阪5,芝1600,重,,14,11,2京5,芝,1800,重,,12,9,2,１,-0.5,1600万,ルメール,武幸四郎,426,-4,+4, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),須貝尚介,170211,飛鳥Ｓ1600
,170408,阪神牝馬G2,ジュールポレール,,牝,4,4,３,4,16,2阪5,芝1600,重,,5,5,1阪5,芝,1600,良,,3,4,1,１,-0.3,1600万,幸英明,幸英明,454,-6,-2, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),西園正都,170311,うずしお1600
,170408,阪神牝馬G2,クロコスミア,,牝,4,7,４,16,16,2阪5,芝1600,重,,1,1,5中5,芝,1600,良,1,1,1,4,14, 1.4,重賞,松若風馬,田辺裕信,420,+8,0, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),西浦勝一,161217,"ターコイＨ･ "
,170408,阪神牝馬G2,エテルナミノル,,牝,4,13,５,7,16,2阪5,芝1600,重,,2,2,2京7,芝,1400,稍,,9,10,8,15, 1.0,Ｇ３,池添謙一,池添謙一,444,+4,-2, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),本田優,170218,京都牝馬G3
,170408,阪神牝馬G2,トーセンビクトリー,,牝,5,5,６,4,16,2阪5,芝1600,重,,10,10,2中6,芝,1800,良,3,3,4,5,１,-0.0,Ｇ３,武豊,武豊,476,0,+6, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),角居勝彦,170312,中山牝馬ＨG3
,170408,阪神牝馬G2,デンコウアンジュ,,牝,4,10,７,21,16,2阪5,芝1600,重,,10,11,5京4,芝,2200,良,15,14,12,9,11, 1.0,Ｇ１,蛯名正義,松山弘平,460,+14,+4, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),荒川義之,161113,エリザベG1
,170408,阪神牝馬G2,アットザシーサイド,,牝,4,8,８,7,16,2阪5,芝1600,重,,7,7,2京7,芝,1400,稍,,9,10,2,８, 0.7,Ｇ３,福永祐一,Ｍ．デム,444,-6,+14, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),浅見秀一,170218,京都牝馬G3
,170408,阪神牝馬G2,ヒルノマテーラ,,牝,6,14,９,4,16,2阪5,芝1600,重,,12,11,2中6,芝,1800,良,11,13,12,12,11, 0.6,Ｇ３,四位洋文,岩田康誠,462,+6,-10, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),昆貢,170312,中山牝馬ＨG3
,170408,阪神牝馬G2,ダンツキャンサー,,牝,6,16,10,2,16,2阪5,芝1600,重,,4,3,2阪2,芝,1600,良,,3,4,11,７, 0.4,ｵｰﾌﾟﾝ,藤岡佑介,鮫島克駿,482,-2,+2, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),谷潔,170326,六甲Ｓ
,170408,阪神牝馬G2,クリノラホール,,牝,4,12,11,12,16,2阪5,芝1600,重,,5,5,1名1,芝,2000,稍,7,8,10,3,７, 0.4,Ｇ３,北村友一,北村友一,442,-10,+4, 54 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),谷潔,170114,愛知杯ＨG3
,170408,阪神牝馬G2,デニムアンドルビー,,牝,7,6,12,4,16,2阪5,芝1600,重,,15,15,2中6,芝,1800,良,14,13,12,6,５, 0.2,Ｇ３,藤岡康太,シュタル,452,-2,+8, 54 ,55.5,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),角居勝彦,170312,中山牝馬ＨG3
,170408,阪神牝馬G2,タッチングスピーチ,,牝,5,9,13,4,16,2阪5,芝1600,重,,15,15,2名1,芝,2000,良,11,11,10,10,９, 0.4,Ｇ２,和田竜二,ルメール,468,-6,+6, 54 , 54 ,B,B,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),石坂正,170311,金鯱賞G2
,170408,阪神牝馬G2,メイショウマンボ,,牝,7,11,14,4,16,2阪5,芝1600,重,,13,14,2中6,芝,1800,良,8,8,9,13,14, 1.0,Ｇ３,小牧太,柴田善臣,498,+2,+8, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),飯田祐史,170312,中山牝馬ＨG3
,170408,阪神牝馬G2,クイーンズリング,,牝,5,2,15,17,16,2阪5,芝1600,重,,2,3,香港,芝,2000,良,,,,,９, 1.1,Ｇ１,Ｍ．デム,Ｍ．デム,466,+14,-8, 56 ,55.5,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),吉村圭司,161211,香港ＣG1
,170408,阪神牝馬G2,ウエスタンレベッカ,,牝,7,15,16,4,16,2阪5,芝1600,重,,8,8,1阪5,芝,1600,良,,1,1,11,４, 0.5,1600万,高倉稜,菱田裕二,454,-6,-6, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),崎山博樹,170311,うずしお1600
,160409,阪神牝馬G2,スマートレイアー,,牝,6,2,１,9,13,2阪5,芝1600,良,,1,1,1東4,芝,1600,良,,1,1,5,１,-0.3,Ｇ３,Ｍ．デム,吉田隼人,466,-4,+4, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),大久保龍,160207,東京新聞G3
,160409,阪神牝馬G2,ミッキークイーン,,牝,4,1,２,19,13,2阪5,芝1600,良,,9,9,5東9,芝,2400,良,9,11,11,3,８, 0.3,Ｇ１,ルメール,浜中俊,432,+4,-6, 56 , 53 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),池江泰寿,151129,ＪＣG1
,160409,阪神牝馬G2,ウインプリメーラ,,牝,6,5,３,7,13,2阪5,芝1600,良,,4,5,2京7,芝,1400,重,,8,7,3,３, 0.2,Ｇ３,川田将雅,川田将雅,458,0,+6, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),大久保龍,160220,京都牝馬G3
,160409,阪神牝馬G2,カフェブリリアント,,牝,6,7,４,16,13,2阪5,芝1600,良,,6,5,5中5,芝,1600,良,7,6,3,1,８, 0.4,重賞,福永祐一,田辺裕信,434,0,+6, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),堀宣行,151219,"ターコイＨ･ "
,160409,阪神牝馬G2,ココロノアイ,,牝,4,6,５,25,13,2阪5,芝1600,良,,7,7,4京5,芝,2000,良,8,8,6,6,14, 1.1,Ｇ１,武豊,横山典弘,458,0,+6, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),尾関知人,151018,秋華賞G1
,160409,阪神牝馬G2,ペルフィカ,,牝,4,12,６,7,13,2阪5,芝1600,良,,11,11,2京7,芝,1400,重,,18,18,12,７, 0.7,Ｇ３,藤岡佑介,武豊,436,-4,+4, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),岡田稲男,160220,京都牝馬G3
,160409,阪神牝馬G2,ダンツキャンサー,,牝,5,13,７,5,13,2阪5,芝1600,良,,2,3,1阪4,芝,1800,良,,2,3,13,15, 1.2,ｵｰﾌﾟﾝ,和田竜二,高倉稜,480,0,-4, 54 , 51 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),谷潔,160306,大阪城ＳＨ
,160409,阪神牝馬G2,アンドリエッテ,,牝,4,4,８,4,13,2阪5,芝1600,良,,12,12,1阪6,芝,1600,良,,6,6,1,１,-0.0,1600万,藤岡康太,Ｍ．デム,442,+2,+2, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),牧田和弥,160313,うずしお1600
,160409,阪神牝馬G2,ストレイトガール,,牝,7,3,９,17,13,2阪5,芝1600,良,,4,3,香港,芝,1200,良,,,,,９, 1.0,Ｇ１,戸崎圭太,戸崎圭太,464,-6,+8, 56 ,55.5,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤原英昭,151213,香スプG1
,160409,阪神牝馬G2,アイライン,,牝,4,11,10,16,13,2阪5,芝1600,良,,8,7,5中5,芝,1600,良,7,6,8,8,16, 1.2,重賞,松山弘平,松岡正海,448,+6,-2, 54 , 52 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),高橋裕,151219,"ターコイＨ･ "
,160409,阪神牝馬G2,ダンスアミーガ,,牝,5,10,11,2,13,2阪5,芝1600,良,,2,2,2阪2,芝,1600,良,,7,11,14,11, 0.7,ｵｰﾌﾟﾝ,池添謙一,川島信二,476,-4,+10, 54 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),中竹和也,160327,六甲Ｓ
,160409,阪神牝馬G2,レッドリヴェール,,牝,5,8,12,16,13,2阪5,芝1600,良,,12,12,5中5,芝,1600,良,10,10,10,7,15, 1.0,重賞,菱田裕二,内田博幸,444,+16,-4, 54 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),須貝尚介,151219,"ターコイＨ･ "
,160409,阪神牝馬G2,メイショウマンボ,,牝,6,9,13,14,13,2阪5,芝1600,良,,9,9,1京1,芝,1600,良,,11,11,10,14, 0.9,Ｇ３,武幸四郎,武幸四郎,498,+2,+4, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),飯田祐史,160105,京都金杯ＨG3
